symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BNBTRY,21.00000000,0.361,5823.84789178,5816.00000000,5837.00000000,0.09000000,5837.00000000,0.96300000,5838.00000000,1.03300000,5816.00000000,5844.00000000,5793.00000000,2402.63800000,13992598.25100000,1694862182323,1694948582323,20638620,20648736,10117
BUSDTRY,0.04000000,0.147,27.16076057,27.11000000,27.16000000,36.00000000,27.15000000,49501.00000000,27.16000000,36603.00000000,27.12000000,27.18000000,27.11000000,3630543.00000000,98608309.17000000,1694862180332,1694948580332,42359984,42381785,21802
ETHTRY,-4.00000000,-0.009,44346.24616167,44392.00000000,44392.00000000,0.04480000,44391.00000000,0.10620000,44392.00000000,0.91790000,44396.00000000,44542.00000000,44044.00000000,646.42070000,28666331.48620000,1694862181037,1694948581037,19694230,19700383,6154
XRPTRY,-0.07900000,-0.580,13.55700500,13.61200000,13.53900000,619.00000000,13.53800000,210.00000000,13.54100000,32876.00000000,13.61800000,13.65400000,13.38400000,1353866.00000000,18354368.13400000,1694862167190,1694948567190,14745764,14749418,3655
USDTTRY,0.05000000,0.184,27.16568676,27.13000000,27.17000000,609.00000000,27.16000000,1043358.00000000,27.17000000,2964588.00000000,27.12000000,27.19000000,27.12000000,35414156.00000000,962049868.63000000,1694862182180,1694948582180,147834433,147923457,89025
USDTRUB,-0.07000000,-0.072,97.27964624,97.15000000,97.08000000,360.00000000,97.10000000,19.00000000,97.14000000,87.00000000,97.15000000,97.49000000,97.08000000,308828.00000000,30042678.59000000,1694862174557,1694948574557,12938169,12942166,3998
BTCEUR,48.32000000,0.194,24898.63767570,24905.37000000,24953.68000000,0.01233000,24953.68000000,0.05526000,24953.69000000,0.02714000,24905.36000000,24971.95000000,24791.71000000,125.83616000,3133148.95434170,1694862181843,1694948581843,127600986,127616484,15499
ETHEUR,-3.19000000,-0.208,1531.76778742,1535.41000000,1532.50000000,0.00620000,1532.50000000,0.29260000,1533.01000000,0.03880000,1535.69000000,1538.23000000,1519.79000000,1146.10140000,1755561.20564100,1694862160959,1694948560959,90064542,90072972,8431
BNBEUR,0.40000000,0.199,201.14058697,201.20000000,201.50000000,1.02800000,201.50000000,18.41200000,201.60000000,22.03800000,201.10000000,201.90000000,200.20000000,2782.91800000,559757.76000000,1694862182827,1694948582827,32056147,32062021,5875
XRPEUR,-0.00340000,-0.722,0.46796656,0.47110000,0.46760000,31.00000000,0.46740000,3638.00000000,0.46760000,80.00000000,0.47100000,0.47130000,0.46200000,941679.00000000,440674.27960000,1694862177563,1694948577563,22098669,22101399,2731
EURBUSD,0.00050000,0.047,1.06607513,1.06590000,1.06640000,695.30000000,1.06630000,3285.70000000,1.06640000,175985.30000000,1.06590000,1.06650000,1.06560000,242101.40000000,258098.28221000,1694862132556,1694948532556,37975856,37977813,1958
EURUSDT,0.00060000,0.056,1.06584267,1.06560000,1.06620000,3496.40000000,1.06620000,38068.90000000,1.06630000,40610.80000000,1.06560000,1.06630000,1.06550000,6749896.10000000,7194327.29724000,1694862170369,1694948570369,100836667,100879002,42336
OGNBNB,0.00000000,0.000,0.00000000,0.00038300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
OGNBTC,-0.00000015,-4.274,0.00000346,0.00000351,0.00000336,4977.00000000,0.00000335,6072.00000000,0.00000336,6593.00000000,0.00000351,0.00000366,0.00000333,1227777.00000000,4.25249724,1694862161945,1694948561945,11943407,11945403,1997
OGNUSDT,-0.00380000,-4.082,0.09267539,0.09310000,0.08930000,783.00000000,0.08920000,25011.00000000,0.08930000,9337.00000000,0.09310000,0.09700000,0.08820000,44494670.00000000,4123561.05590000,1694862175061,1694948575061,56594207,56612295,18089
DREPBNB,0.00000000,0.000,0.00000000,0.00009380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
DREPBTC,-0.00000005,-0.569,0.00000876,0.00000879,0.00000874,53.00000000,0.00000874,289.00000000,0.00000876,12.00000000,0.00000879,0.00000887,0.00000864,77116.00000000,0.67570205,1694862169072,1694948569072,5038072,5040089,2018
DREPUSDT,-0.00090000,-0.385,0.23247147,0.23370000,0.23280000,98.00000000,0.23280000,768.00000000,0.23310000,108.00000000,0.23370000,0.23590000,0.22930000,1560836.00000000,362849.83630000,1694862169239,1694948569239,21738458,21742102,3645
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BULLBUSD,0.00000000,0.000,0.00000000,1368.56000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BEARUSDT,0.00000000,0.000,0.00000000,11.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BEARBUSD,0.00000000,0.000,0.00000000,11.14000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ETHBULLUSDT,0.00000000,0.000,0.00000000,79.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ETHBULLBUSD,0.00000000,0.000,0.00000000,78.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ETHBEARUSDT,0.00000000,0.000,0.00000000,12.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ETHBEARBUSD,0.00000000,0.000,0.00000000,12.24000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TCTBNB,0.00000000,0.000,0.00000000,0.00041860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TCTBTC,0.00000000,0.000,0.00000000,0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TCTUSDT,0.00000000,0.000,0.00000000,0.00312000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WRXBNB,0.00000000,0.000,0.00000000,0.00039800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WRXBTC,0.00000000,0.000,0.00000000,0.00000455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
WRXUSDT,-0.00030000,-0.321,0.09313582,0.09360000,0.09320000,3540.60000000,0.09320000,134.10000000,0.09330000,614.50000000,0.09350000,0.09420000,0.09200000,1372271.30000000,127807.61178000,1694862049559,1694948449559,43495368,43497737,2370
ICXBUSD,-0.00290000,-1.668,0.17265197,0.17340000,0.17100000,228.00000000,0.17110000,310.00000000,0.17140000,2851.40000000,0.17390000,0.17600000,0.16910000,99883.60000000,17245.10061000,1694862159441,1694948559441,7099204,7099330,127
BTSUSDT,-0.00004000,-0.446,0.00899275,0.00895000,0.00893000,17233.30000000,0.00891000,81714.20000000,0.00893000,7680.60000000,0.00897000,0.00910000,0.00890000,9137258.60000000,82169.11165600,1694862157141,1694948557141,18445339,18446729,1391
BTSBUSD,0.00000000,0.000,0.00000000,0.01930000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
LSKUSDT,-0.01100000,-1.499,0.73107970,0.73600000,0.72300000,13.80000000,0.72200000,72.80000000,0.72300000,672.60000000,0.73400000,0.74200000,0.72000000,117328.40000000,85776.41140000,1694862150128,1694948550128,15428056,15429704,1649
BNTUSDT,-0.00520000,-1.215,0.42186822,0.42800000,0.42270000,25.20000000,0.42270000,1559.30000000,0.42300000,786.30000000,0.42790000,0.43150000,0.41210000,5713718.30000000,2410436.19366000,1694862181366,1694948581366,14392054,14404416,12363
BNTBUSD,-0.00270000,-0.745,0.36254864,0.36360000,0.35990000,55.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36260000,0.36600000,0.35910000,53945.90000000,19558.01291000,1691031608984,1691118008984,1451781,1451981,201
LTOBNB,0.00000000,0.000,0.00000000,0.00248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
LTOBTC,-0.00000001,-0.474,0.00000211,0.00000211,0.00000210,256.00000000,0.00000209,251.00000000,0.00000210,15594.00000000,0.00000211,0.00000213,0.00000209,136967.00000000,0.28879094,1694862037088,1694948437088,9870841,9871170,330
LTOUSDT,-0.00050000,-0.891,0.05593456,0.05610000,0.05560000,5713.00000000,0.05560000,15792.00000000,0.05570000,3005.00000000,0.05610000,0.05670000,0.05540000,2351046.00000000,131504.72910000,1694862082643,1694948482643,28007994,28009400,1407
ATOMBUSD,0.01600000,0.224,7.07277470,7.14800000,7.16300000,2.04000000,7.16300000,137.48000000,7.16400000,10.48000000,7.14700000,7.17000000,6.91300000,99122.46000000,701070.82745000,1694862180824,1694948580824,37968740,37974739,6000
DASHBUSD,0.30000000,1.175,25.63722571,25.56000000,25.83000000,2.27400000,0.00000000,0.00000000,0.00000000,0.00000000,25.53000000,25.94000000,25.32000000,469.98700000,12049.16280000,1694660412225,1694746812225,5922471,5922682,212
NEOBUSD,-0.08000000,-1.091,7.23812467,7.32000000,7.25000000,1.78000000,7.23000000,529.97000000,7.24000000,14.00000000,7.33000000,7.35000000,7.12000000,5622.26000000,40694.61880000,1694862181513,1694948581513,7455752,7456253,502
WAVESBUSD,-0.04400000,-2.776,1.55553061,1.58700000,1.54100000,311.65000000,1.53900000,11.64000000,1.54100000,9182.90000000,1.58500000,1.58900000,1.52400000,46345.12000000,72091.25272000,1694862180934,1694948580934,12600496,12601367,872
XTZBUSD,-0.01100000,-1.611,0.67913696,0.68500000,0.67200000,100.00000000,0.67100000,295.20000000,0.67300000,7782.70000000,0.68300000,0.69600000,0.66700000,62344.20000000,42340.25030000,1694862182451,1694948582451,11604911,11605503,593
EOSBULLUSDT,0.00000000,0.000,0.00000000,3.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
EOSBULLBUSD,0.00000000,0.000,0.00000000,3.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
EOSBEARUSDT,0.00000000,0.000,0.00000000,30.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
EOSBEARBUSD,0.00000000,0.000,0.00000000,29.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XRPBULLUSDT,0.00000000,0.000,0.00000000,8.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XRPBULLBUSD,0.00000000,0.000,0.00000000,8.78000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XRPBEARUSDT,0.00000000,0.000,0.00000000,548.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
XRPBEARBUSD,0.00000000,0.000,0.00000000,547.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BATBUSD,0.00220000,1.304,0.16952857,0.16850000,0.17090000,132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16870000,0.17280000,0.16730000,82819.00000000,14040.18660000,1694062809911,1694149209911,6068424,6068635,212
ENJBUSD,-0.00050000,-0.216,0.22992905,0.23170000,0.23100000,7498.30000000,0.23050000,54.40000000,0.23080000,2114.30000000,0.23150000,0.23310000,0.22510000,182624.10000000,41990.58513000,1694862120222,1694948520222,17722555,17723243,689
NANOBUSD,0.00000000,0.000,0.00000000,2.22500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ONTBUSD,-0.00570000,-3.355,0.16920569,0.16980000,0.16420000,140.00000000,0.16410000,371.00000000,0.16420000,141.00000000,0.16990000,0.17240000,0.16270000,540208.00000000,91406.26870000,1694862167581,1694948567581,6279123,6280461,1339
RVNBUSD,-0.00019000,-1.253,0.01497738,0.01520000,0.01497000,71192.80000000,0.01493000,6697.90000000,0.01496000,6883.50000000,0.01516000,0.01517000,0.01481000,780244.80000000,11686.01998700,1694862182581,1694948582581,6821531,6821675,145
STRATBUSD,0.00000000,0.000,0.00000000,0.49150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
STRATBNB,0.00000000,0.000,0.00000000,0.01900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
AIONBUSD,0.00000000,0.000,0.00000000,0.07210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
AIONUSDT,0.00000000,0.000,0.00000000,0.00943000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MBLBNB,0.00000000,0.000,0.00000000,0.00001202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MBLBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MBLUSDT,-0.00006400,-2.281,0.00277391,0.00280700,0.00274200,2329.00000000,0.00274000,251999.00000000,0.00274300,74593.00000000,0.00280600,0.00282600,0.00271000,72732041.00000000,201752.28217000,1694862154217,1694948554217,31568606,31570669,2064
COTIBNB,-0.00000470,-2.324,0.00020054,0.00020340,0.00019750,434.00000000,0.00019750,4703.00000000,0.00019940,11903.00000000,0.00020220,0.00020370,0.00019650,87368.00000000,17.52094690,1694862170657,1694948570657,2153789,2153873,85
COTIBTC,-0.00000004,-2.454,0.00000162,0.00000163,0.00000159,407.00000000,0.00000159,80474.00000000,0.00000160,42824.00000000,0.00000163,0.00000166,0.00000159,2058065.00000000,3.32783545,1694862174270,1694948574270,16124088,16125706,1619
COTIUSDT,-0.00070000,-1.617,0.04292539,0.04330000,0.04260000,40640.00000000,0.04250000,975191.00000000,0.04260000,52938.00000000,0.04330000,0.04390000,0.04210000,43999394.00000000,1888691.08310000,1694862181846,1694948581846,59040499,59049803,9305
ALGOBUSD,-0.00010000,-0.104,0.09636221,0.09640000,0.09640000,131.00000000,0.09640000,131.00000000,0.09650000,13901.00000000,0.09650000,0.09760000,0.09520000,664185.00000000,64002.33570000,1694862182317,1694948582317,19400106,19401615,1510
BTTBUSD,0.00000000,0.000,0.00000000,0.00277800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TOMOBUSD,-0.00990000,-0.827,1.19004949,1.19970000,1.18710000,8.80000000,1.18580000,84.30000000,1.18850000,167.50000000,1.19700000,1.20190000,1.16900000,60388.10000000,71864.82771000,1694862181993,1694948581993,4091457,4092076,620
XMRBUSD,1.20000000,0.829,144.64312635,144.80000000,146.00000000,5.28100000,145.90000000,2.55500000,146.00000000,1.43500000,144.80000000,146.00000000,143.20000000,694.73300000,100488.35310000,1694862180281,1694948580281,6805257,6805872,616
ZECBUSD,-0.32000000,-1.219,25.74309316,26.22000000,25.93000000,7.99400000,25.92000000,11.63100000,25.95000000,19.23700000,26.25000000,26.25000000,25.33000000,866.93600000,22317.61421000,1694862175333,1694948575333,8671924,8672235,312
BNBBULLUSDT,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BNBBULLBUSD,0.00000000,0.000,0.00000000,58.37000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BNBBEARUSDT,0.00000000,0.000,0.00000000,58.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BNBBEARBUSD,0.00000000,0.000,0.00000000,57.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
STPTBNB,0.00000000,0.000,0.00000000,0.00067000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
STPTBTC,0.00000010,5.263,0.00000209,0.00000191,0.00000200,155.00000000,0.00000200,15591.00000000,0.00000201,13141.00000000,0.00000190,0.00000235,0.00000180,14539340.00000000,30.37063285,1694862141327,1694948541327,4821024,4828417,7394
STPTUSDT,0.00272000,5.368,0.05593382,0.05059000,0.05339000,5776.00000000,0.05328000,3755.40000000,0.05338000,257.10000000,0.05067000,0.06244000,0.04767000,223447823.80000000,12498289.30800500,1694862182460,1694948582460,18179978,18261128,81151
BTCZAR,-842.00000000,-0.163,517370.39790149,517832.00000000,516990.00000000,0.00037000,516944.00000000,0.01616000,516990.00000000,0.39774000,517832.00000000,518779.00000000,513866.00000000,3.47199000,1796304.84781000,1694862142569,1694948542569,1275986,1276481,496
ETHZAR,-155.00000000,-0.485,31820.86606551,31968.00000000,31788.00000000,0.03930000,31757.00000000,0.07920000,31780.00000000,0.13210000,31943.00000000,31989.00000000,31522.00000000,33.34690000,1061127.23860000,1694862169419,1694948569419,226509,226674,166
BNBZAR,0.00000000,0.000,0.00000000,5000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
